0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
Good Days - Yung Logos,1475.988438077096,1101490.3180260796,1.3042516,56.29758,0.00033842534,0.0010816394,0.055795953,0.0054310043,99.38401442307692,0.52159053,0.14118789,0.4835559,0.13647155,0.49305236,0.146455,0.49611074,0.14417018,0.50081724,0.14141616,0.5003819,0.13192123,0.4742435,0.12610883,0.44986504,0.13153285,0.48400703,0.12759295,0.4713553,0.14441627,0.48440048,0.13813707,0.5104517,0.12788491,0.51444525,0.12783034,0.46466213,0.14072953,0.4860753,0.13106604,0.50231653,0.15116033,0.46839473,0.13538733,0.49692982,0.12782817,0.4889421,0.14589453,0.5364164,0.16262312,0.45661083,0.16910374,0.4918272,0.16254011,0.49161702,0.16277172,0.51440954,0.16410121,0.47800857,0.15561494,0.5030652,0.15924037,0.48495954,0.16753411,0.46646157,0.15857522,0.4988278,0.15507121,0.47633094,0.15361242,0.47308302,0.16853121,0.4705638,0.16929452,0.48411846,0.1605423,0.48380852,0.1494219,0.51134187,0.16176863,0.5030774,0.15835364,0.51065505,0.15357026,0.51718354,0.16168414,0.54637307,0.16017096,0.53970045,0.16304578,0.5082981,0.16099851,0.52699333,0.14978482,0.51286113,0.15365848,0.5102156,0.16103795,0.48238212,0.17584774,0.48520976,0.15349331,0.4993263,0.16826211,0.47930518,0.15431346
Good Days - Yung Logos,1435.5859482803187,1142904.9528014169,1.2730125,55.214916,0.000317322,0.0011206602,0.055137802,0.00530237,99.38401442307692,0.5214931,0.13856198,0.48138377,0.13882823,0.4448167,0.13241544,0.510071,0.12786908,0.50172895,0.13681768,0.5359222,0.13603775,0.4624709,0.13845246,0.5114943,0.13997653,0.46627074,0.13028033,0.5187606,0.14160414,0.48508918,0.13938859,0.49700123,0.13296238,0.5096536,0.13765986,0.5010841,0.13735901,0.49910992,0.12690073,0.5029911,0.13669993,0.5028194,0.13630298,0.461576,0.13177349,0.50229156,0.15116358,0.48062873,0.15804322,0.512366,0.16393286,0.4750391,0.16357794,0.48008746,0.171388,0.51180804,0.16127971,0.52579683,0.1602277,0.50522363,0.1637857,0.5057506,0.17214718,0.52050817,0.17092937,0.48268375,0.15674259,0.44960728,0.16068909,0.50172,0.16176975,0.52354586,0.15011755,0.52122957,0.16399936,0.52673024,0.15907581,0.5070995,0.16214183,0.5234922,0.15476319,0.47362798,0.16637297,0.51443064,0.15836397,0.5231906,0.16394539,0.5072875,0.15102455,0.52253044,0.15821297,0.46958008,0.16230765,0.5242299,0.16381219,0.46187037,0.15349154,0.48803633,0.17200574,0.47277537,0.14882138,0.49499798,0.16398469,0.4919352,0.15826875
Good Gig In the Clouds - Joel Cummins,835.1703752841196,198891.35990882857,0.77380127,18.484314,-1.1439414e-06,9.541654e-06,0.018267948,0.0012660357,68.90625,0.50948316,0.12948592,0.5342936,0.13932873,0.5020594,0.14416425,0.5427357,0.14166695,0.46071467,0.13836256,0.45231658,0.13778764,0.5030975,0.14280796,0.4943557,0.13654552,0.48131675,0.1364839,0.49432653,0.13935798,0.48601195,0.1360549,0.48920318,0.14625429,0.46123245,0.13694209,0.47130576,0.13561024,0.5146655,0.13510132,0.44473907,0.13481255,0.47381383,0.14370666,0.4417813,0.1412233,0.45051423,0.14589216,0.5157968,0.16083786,0.49754095,0.1574184,0.5167187,0.16333997,0.56071866,0.15856026,0.49800643,0.17614861,0.5116328,0.16659439,0.5110861,0.15534604,0.52788556,0.15755099,0.5019746,0.16264372,0.5294011,0.16138932,0.48958024,0.1552933,0.5441052,0.1550633,0.51452416,0.1629118,0.5538484,0.16707465,0.49324813,0.15916617,0.48012266,0.16023757,0.5325553,0.16123512,0.51314986,0.16039771,0.47895202,0.16205621,0.4864995,0.16684172,0.50667906,0.16023758,0.5261901,0.17243262,0.50724924,0.16322365,0.4779378,0.16155468,0.49951905,0.15966761,0.47256535,0.16735467,0.439295,0.16319045,0.51918733,0.1612167,0.55928016,0.15722723
Good Gig In the Clouds - Joel Cummins,778.9329737758898,6341.9975127319385,0.87850744,20.891304,-1.6533373e-05,3.0068164e-05,0.019236889,0.0018851415,67.11647727272727,0.4837739,0.14253773,0.506745,0.1501935,0.45195013,0.14856659,0.44503105,0.14298621,0.46199414,0.14917716,0.4403833,0.15614913,0.4975869,0.14157118,0.49752516,0.15557925,0.50209916,0.14449088,0.49640948,0.14952113,0.4831139,0.14455362,0.48640054,0.14950453,0.48948652,0.14424779,0.48499328,0.14249226,0.4539781,0.1508103,0.4712403,0.13922201,0.48222953,0.12618518,0.4902738,0.14599921,0.49521402,0.13936745,0.52064437,0.17055175,0.47894248,0.16407071,0.501156,0.1546679,0.47685194,0.17456982,0.4940098,0.16336252,0.4764363,0.16112125,0.50759494,0.15134673,0.50024444,0.16460446,0.50359875,0.16564687,0.5004943,0.1594767,0.51025933,0.16082026,0.5091372,0.15506962,0.4832584,0.1563609,0.53951436,0.1691372,0.510537,0.16567712,0.51411617,0.16068217,0.50050604,0.15791938,0.5117532,0.1669264,0.55110013,0.16488412,0.48678184,0.16558322,0.50031966,0.16621433,0.5189837,0.15478854,0.5048712,0.15269017,0.5037246,0.16679466,0.47749814,0.16706677,0.52869856,0.15275238,0.5359274,0.14947791,0.52227944,0.15764287,0.53675693,0.16389847
Gunpowder Tea - Mini Vandals,1634.4185252173845,573336.4939610391,1.4070439,45.78849,-4.09015e-05,7.561654e-06,0.042829677,0.0055243745,126.04801829268293,0.5308142,0.13479814,0.50049657,0.14392617,0.5128234,0.13842855,0.4598775,0.1341701,0.49913782,0.13600932,0.48151594,0.1293507,0.4977826,0.122166105,0.5151835,0.142358,0.4972656,0.13737932,0.4950666,0.13861032,0.546302,0.14691497,0.5523574,0.12731026,0.51412463,0.12691115,0.43592855,0.13960424,0.50928223,0.13817343,0.48529753,0.13632719,0.50920475,0.13719438,0.5063222,0.13869224,0.4956762,0.12873706,0.52554387,0.15436126,0.53168297,0.15970932,0.53341323,0.1702782,0.5108903,0.15696506,0.4738062,0.16295081,0.5206239,0.16012685,0.49590093,0.15531483,0.49747753,0.16553785,0.49978417,0.16177431,0.5430506,0.16214538,0.5080188,0.15909888,0.52730346,0.15462276,0.5219833,0.14985052,0.5112217,0.15968725,0.49316287,0.15633824,0.4745474,0.16194256,0.5617717,0.1558502,0.5094348,0.1665713,0.5173707,0.16412172,0.4713211,0.15946798,0.5018827,0.15975085,0.48444358,0.16892496,0.5187671,0.16247328,0.48387605,0.1707433,0.5119543,0.15505143,0.514542,0.16282192,0.5208264,0.16339979,0.54292166,0.1587385,0.49654904,0.16763246
Hannon - Jeremy Black,2783.9181981008173,2766476.04820142,0.9175086,28.145922,4.944288e-06,7.3763595e-06,0.025147129,0.006917515,132.51201923076923,0.51389235,0.13633569,0.48183963,0.1500278,0.4828912,0.14321549,0.48885575,0.16249475,0.51086277,0.15836881,0.5259724,0.15652639,0.5078023,0.14380884,0.53008497,0.15416174,0.46524373,0.1471846,0.46043918,0.14925562,0.49411622,0.13216446,0.48161775,0.1438166,0.47471654,0.12260726,0.47776788,0.15377353,0.5216404,0.1500866,0.49757347,0.1508605,0.469353,0.14902495,0.49764127,0.14618509,0.4865336,0.14529057,0.50934994,0.15979515,0.48796788,0.16759813,0.4735387,0.15916936,0.5373766,0.1639004,0.46201506,0.15707405,0.45364547,0.16784239,0.50631636,0.16317123,0.469843,0.17306736,0.50448704,0.1746817,0.47007355,0.16164514,0.50714576,0.16394778,0.50593615,0.16978681,0.53675383,0.16705757,0.5011498,0.17441313,0.47729295,0.16369161,0.51935184,0.17201012,0.51100504,0.17033137,0.47473526,0.15589035,0.49898815,0.16659549,0.46862286,0.16372725,0.50568855,0.16531816,0.5328355,0.16363797,0.5028411,0.17230226,0.5076636,0.15997927,0.5091904,0.16977389,0.5039299,0.17157038,0.50225306,0.17356154,0.50009024,0.16610944,0.48422527,0.16614838
Hannon - Jeremy Black,2903.002828244769,3573370.148997132,0.8977857,32.87258,5.990734e-07,4.4782493e-05,0.03211642,0.005687121,132.51201923076923,0.54294956,0.14660552,0.5301048,0.13738723,0.49526596,0.12985884,0.4858584,0.14134124,0.46636805,0.12942524,0.4816068,0.136544,0.50607276,0.12886575,0.49582636,0.14449188,0.49649027,0.13396743,0.47689283,0.14749788,0.51681715,0.13942102,0.51096517,0.14437765,0.4645585,0.1373057,0.46883184,0.13413915,0.5185034,0.13596599,0.47069702,0.13994788,0.4971476,0.14750338,0.49748674,0.12736873,0.5076934,0.1267632,0.5324248,0.151406,0.5778263,0.15277852,0.524681,0.15405147,0.5016419,0.16269143,0.5068008,0.1633175,0.5365845,0.14599904,0.52965736,0.16515492,0.5225096,0.16586225,0.5154459,0.1641922,0.49445954,0.16830136,0.5217893,0.1588767,0.51956475,0.16796575,0.50988376,0.16022639,0.4894355,0.15827176,0.4978159,0.16707261,0.47272816,0.16080388,0.5288062,0.1591548,0.49893102,0.16836837,0.47981256,0.15796952,0.46025267,0.16660199,0.51067746,0.1575722,0.49378854,0.16505978,0.5540999,0.15484019,0.4865264,0.15864651,0.4748055,0.16056067,0.4733905,0.16557966,0.502267,0.15957499,0.47789407,0.15577371,0.4974162,0.15748046
Hannon - Jeremy Black,3577.3395045471866,3225725.2375023887,0.9175114,23.510113,3.2592496e-05,9.01724e-06,0.020290239,0.0063003097,132.51201923076923,0.5106587,0.13046613,0.45611718,0.13671389,0.49623397,0.1417338,0.46649253,0.12961031,0.50811374,0.14284895,0.5385741,0.1437728,0.47311595,0.13808465,0.5016552,0.13283385,0.48033485,0.13570048,0.5091056,0.15188728,0.5148083,0.12672909,0.5399905,0.14101474,0.47817,0.12615159,0.48759943,0.13516246,0.542896,0.14486806,0.48680913,0.13447836,0.50209165,0.13520788,0.48160174,0.12742463,0.48805803,0.12653823,0.5451538,0.15811165,0.49810976,0.15564866,0.45585307,0.172768,0.5326039,0.16989617,0.4875167,0.16289036,0.48596963,0.1631289,0.5192696,0.1607523,0.505854,0.16028562,0.5357688,0.16319425,0.48778254,0.17317551,0.48266473,0.17447579,0.50239456,0.16708903,0.5048739,0.16087346,0.46421233,0.16050676,0.50662297,0.16137859,0.5393549,0.15853474,0.4884675,0.15916301,0.52567273,0.16585536,0.48292905,0.1551325,0.5020269,0.16946271,0.5015416,0.16649388,0.501196,0.15739048,0.47416925,0.16649756,0.4897972,0.16414396,0.5257271,0.16439688,0.48943424,0.16314833,0.4872021,0.16087635,0.5037557,0.15954724,0.5050966,0.16440642
Hava Nagila - E's Jammy Jams,2263.386100714528,326623.2857869845,0.7158818,17.476841,2.2189967e-07,3.199405e-06,0.017270973,0.0016303285,129.19921875,0.48224622,0.1374931,0.49117622,0.14633512,0.49802226,0.14021823,0.5032513,0.14238398,0.47747412,0.15224059,0.49329555,0.1571354,0.5113178,0.15500818,0.48704153,0.15140335,0.5147336,0.15059523,0.5154255,0.1490962,0.5047329,0.15875413,0.50493044,0.15992297,0.4916083,0.15498117,0.5076876,0.16000018,0.49501914,0.16950482,0.45741943,0.15536775,0.530957,0.1325577,0.5005501,0.13732192,0.48991743,0.16616493,0.46017045,0.16835205,0.4707779,0.17097041,0.58728474,0.15946293,0.55057514,0.16841005,0.5475506,0.16178933,0.5705882,0.16361427,0.5424902,0.15665217,0.5218998,0.17094298,0.49244317,0.17205094,0.5163901,0.17680955,0.54270524,0.17251539,0.56072646,0.16961977,0.5276637,0.18262908,0.5549982,0.1670932,0.49079067,0.17021364,0.54318523,0.16249962,0.46886998,0.1703254,0.48675957,0.16680837,0.49540073,0.17360096,0.4868315,0.17062688,0.5430034,0.16143344,0.49867278,0.17670706,0.54532653,0.17529379,0.47802234,0.17534074,0.501182,0.16827951,0.502915,0.16594997,0.5898804,0.1597007,0.5902624,0.15947722,0.55986416,0.1729494
Hava Nagila - E's Jammy Jams,2197.0721998904846,397146.83143391006,0.8478321,20.869116,-8.8688864e-07,1.064834e-06,0.018988658,0.0025433807,129.19921875,0.48158702,0.13044499,0.5274784,0.13277586,0.48921648,0.13869676,0.49801147,0.13228674,0.5138397,0.13540505,0.5066898,0.13216911,0.49106008,0.12422757,0.49856764,0.13717455,0.5029094,0.13355199,0.509013,0.13500948,0.49417922,0.13265368,0.55721116,0.1388875,0.5121647,0.13223363,0.48728794,0.13950773,0.50095826,0.13350566,0.4948866,0.13120276,0.48482516,0.14149113,0.50058943,0.12909366,0.47342917,0.1304011,0.49637944,0.15650263,0.5204323,0.15613177,0.50805384,0.16204612,0.48892212,0.15704116,0.5075318,0.16402602,0.4916896,0.1510661,0.5163957,0.1558159,0.53316694,0.1636295,0.49806577,0.16434968,0.4910335,0.15897724,0.49377346,0.15709502,0.51274836,0.16136444,0.4867459,0.17558853,0.46942234,0.16055217,0.49730024,0.1521862,0.48568207,0.15792748,0.48751098,0.16096732,0.53380644,0.17020397,0.5345159,0.1541987,0.5115744,0.15161498,0.49441403,0.15777802,0.5246505,0.15017764,0.5219583,0.16399878,0.49751377,0.16006896,0.49911848,0.16822195,0.5190283,0.15748107,0.47196445,0.16330883,0.5154568,0.16534892,0.5324778,0.15573025
Hava Nagila - E's Jammy Jams,2386.1812476556383,448730.6406327821,1.1496967,28.124403,-4.7699414e-06,5.2838136e-06,0.023255946,0.0043284274,129.19921875,0.4980543,0.13309163,0.541124,0.13154687,0.46548164,0.14197148,0.47515237,0.12485301,0.48111808,0.124430574,0.4962641,0.13489787,0.5009981,0.12813969,0.54774463,0.13219059,0.5008275,0.13380696,0.47481504,0.13147457,0.53807795,0.1289467,0.48030445,0.11974635,0.5143738,0.14748745,0.5096529,0.12732717,0.5236156,0.13069923,0.4692591,0.13349159,0.536302,0.13449706,0.518347,0.12525998,0.46845645,0.13428853,0.5210542,0.16959308,0.51186395,0.1686841,0.52254736,0.16858788,0.4985695,0.15823117,0.50039804,0.15848395,0.514601,0.15535629,0.5320886,0.15792355,0.48036662,0.15794024,0.49697703,0.16375174,0.50017726,0.15464452,0.5407647,0.16048892,0.52891815,0.16122857,0.47463542,0.15687102,0.4975902,0.14810872,0.5064209,0.16598642,0.5505884,0.16337033,0.5432877,0.16839643,0.50754285,0.1520259,0.5128188,0.15872957,0.5294228,0.15820664,0.51843476,0.1607686,0.52207077,0.15803032,0.4468333,0.15284698,0.5081371,0.16611478,0.503458,0.16551933,0.50781834,0.16827707,0.54102093,0.16141692,0.48594633,0.15976188,0.50984603,0.15959108
Hava Nagila - E's Jammy Jams,2615.900013781263,476312.963943708,1.3521361,33.49926,1.359781e-06,1.9976542e-05,0.029014,0.005087888,135.99917763157896,0.505539,0.13868728,0.5131414,0.12962629,0.50988656,0.13344668,0.5051661,0.14131944,0.50829405,0.1357018,0.4765869,0.1324451,0.48091897,0.13409565,0.4938796,0.130228,0.5169614,0.13005431,0.48242798,0.12562819,0.5176528,0.12321458,0.49932963,0.1354517,0.50885713,0.12773703,0.52294,0.13401754,0.4850632,0.12984158,0.5011752,0.13019733,0.49792972,0.13075534,0.5051813,0.13262653,0.4655203,0.13528529,0.52419007,0.16402094,0.5364355,0.16233052,0.52669084,0.16139846,0.5183406,0.16073462,0.4998909,0.15147205,0.49353725,0.15292217,0.5445775,0.16077878,0.5346688,0.16495523,0.4739112,0.16859181,0.46736827,0.16156705,0.5038669,0.16678071,0.49974328,0.16452083,0.5341572,0.1628423,0.48896545,0.15810364,0.5069144,0.16088018,0.4940853,0.15412942,0.4965888,0.15995267,0.49193493,0.15126869,0.47004026,0.16201863,0.5320618,0.16425152,0.51828635,0.16855757,0.52673066,0.15424559,0.50740874,0.16351125,0.46549645,0.15992606,0.49368697,0.1576198,0.5145,0.1622866,0.47711593,0.16480139,0.46751946,0.15587999,0.51929873,0.16203578
Heal You - Freedom Trail Studio,1201.0246657428638,612553.8030314179,0.9391897,32.78185,-1.5560505e-05,4.067488e-05,0.030472642,0.0047110296,129.19921875,0.5425987,0.12515588,0.51393354,0.14652015,0.47896588,0.15063772,0.503578,0.1436911,0.5037851,0.14331809,0.46328717,0.14425816,0.49600306,0.15039062,0.49937183,0.14114484,0.465514,0.1339644,0.48081633,0.15570977,0.49602443,0.1461367,0.47846383,0.14418024,0.4895032,0.13973229,0.5274335,0.140893,0.48973572,0.15021458,0.5072866,0.13698004,0.51421446,0.13024423,0.51216656,0.13538733,0.46220785,0.13160169,0.50510013,0.15997332,0.50765073,0.16153266,0.4918974,0.1629929,0.5340027,0.16014978,0.48417598,0.17370817,0.5199002,0.16798134,0.48637372,0.17447777,0.50904214,0.17301702,0.485192,0.15903309,0.54233325,0.15990701,0.50045633,0.16072354,0.5111064,0.16245025,0.5178504,0.1647644,0.49686366,0.16292597,0.51040184,0.15444589,0.4728983,0.16205731,0.49222738,0.16807711,0.53715575,0.15471911,0.50620157,0.16233774,0.49805346,0.15283054,0.5156313,0.14583437,0.50759566,0.17023197,0.49369603,0.1523445,0.5277209,0.16361527,0.49654016,0.17604771,0.4852355,0.16255388,0.5171072,0.15744379,0.49479094,0.15973267,0.5144323,0.16543345
Heal You - Freedom Trail Studio,1488.0793892341153,505375.358254005,1.0708045,37.115833,-1.4017235e-05,-8.842741e-05,0.034146234,0.005061227,129.19921875,0.5253375,0.14046949,0.5182379,0.13256706,0.51613486,0.1439711,0.5064646,0.13719417,0.48871586,0.14764068,0.50976354,0.13508731,0.4497918,0.13623269,0.50099003,0.13805519,0.49141273,0.14307512,0.50583535,0.1250489,0.49234387,0.12696864,0.48254833,0.13246797,0.5088146,0.13709812,0.502612,0.13937584,0.4521284,0.13091864,0.50954515,0.13396856,0.5080616,0.13583498,0.5197404,0.13557628,0.50897336,0.14230172,0.53532565,0.16118401,0.52121973,0.15374288,0.47456807,0.1588256,0.4981245,0.16141267,0.5243541,0.16508849,0.4996686,0.15537545,0.47317544,0.17379253,0.51627266,0.1679781,0.53528136,0.16901371,0.4939444,0.16041923,0.49356565,0.15534076,0.51279277,0.15389168,0.5109606,0.16521432,0.4718372,0.15883045,0.515624,0.1559805,0.50044924,0.16966212,0.5046967,0.16035847,0.50344276,0.16089356,0.50577533,0.16309686,0.5154602,0.1599324,0.49789277,0.1605509,0.48210797,0.16411278,0.48152176,0.15293775,0.5194329,0.16391487,0.48086816,0.16697533,0.48409873,0.15497355,0.51590574,0.1727926,0.49754906,0.14927348,0.48305368,0.15212364
Hine Ma Tov - E's Jammy Jams,1738.5326917494688,2981280.255289588,0.1482644,3.733132,-1.9927515e-06,-8.965908e-07,0.004718668,3.2851327e-05,109.9567819148936,0.48792166,0.12739931,0.5171141,0.13320094,0.4991881,0.13204269,0.46399263,0.13239057,0.46054316,0.13887896,0.45550075,0.15746182,0.46852207,0.16757473,0.48855743,0.15457664,0.47620916,0.15284695,0.4829823,0.15651797,0.45806137,0.15845127,0.46090525,0.14964606,0.4706105,0.15521939,0.47930908,0.16144677,0.46466294,0.1551229,0.48025796,0.16019574,0.4742407,0.15475193,0.47663376,0.14352737,0.44465557,0.1425133,0.5011236,0.16045806,0.49784327,0.16048476,0.5221147,0.15882114,0.51516247,0.16036038,0.46339455,0.15758307,0.42727605,0.15203734,0.4757722,0.16411868,0.57145995,0.1535705,0.55827004,0.15800779,0.5387546,0.17085463,0.619311,0.16065928,0.5405731,0.16015203,0.56243724,0.1706864,0.55786574,0.16663173,0.5680874,0.16369043,0.55086434,0.16176145,0.60109293,0.16111962,0.5635123,0.15692075,0.5568268,0.17172486,0.50773776,0.15601794,0.575786,0.16881463,0.5794203,0.16366765,0.56914616,0.15245306,0.5426228,0.16258307,0.5726473,0.16715202,0.5552391,0.16845682,0.530084,0.16638294,0.55696213,0.16936585,0.5741224,0.15805602
Hine Ma Tov - E's Jammy Jams,1709.378279121469,378647.7173040866,0.5525293,13.829778,1.5708108e-06,4.436268e-06,0.015266806,0.00073901896,107.666015625,0.5284118,0.13973634,0.50398326,0.13918118,0.48669636,0.13840367,0.5088472,0.14247465,0.49220523,0.13229427,0.49628857,0.13073991,0.4851261,0.12360258,0.5107668,0.13218589,0.5181858,0.14128,0.516219,0.1398873,0.45143646,0.14458624,0.46018222,0.13913654,0.52078396,0.13253735,0.47850084,0.1303503,0.5070783,0.14029388,0.4898855,0.14551,0.48414174,0.13524097,0.49763474,0.13802527,0.5187598,0.13169265,0.52049893,0.15284994,0.53563225,0.16531059,0.49258518,0.14668468,0.49962288,0.15914568,0.51639616,0.15347691,0.49905834,0.16087425,0.51483315,0.14949879,0.49013954,0.16613941,0.5125624,0.14717491,0.4809412,0.15429406,0.5204186,0.15441532,0.511464,0.14690769,0.5136123,0.1603468,0.5303539,0.16075543,0.49960414,0.16160956,0.4963498,0.15938403,0.5228199,0.16217873,0.471388,0.15616392,0.48658872,0.14813547,0.48478794,0.15233128,0.49094048,0.16433004,0.44435915,0.16132054,0.5456623,0.16550362,0.5286766,0.16804846,0.49103394,0.155509,0.46517277,0.15699902,0.5235111,0.16092102,0.5243987,0.1616008,0.4954447,0.1615361
Hine Ma Tov - E's Jammy Jams,1807.1805667549595,422368.3931344816,0.55308145,12.380226,2.0183468e-06,5.335598e-07,0.012612146,0.0009342509,107.666015625,0.49347955,0.13383214,0.4950538,0.13282402,0.48290387,0.1331098,0.5106685,0.13278206,0.5404424,0.15117535,0.5108032,0.13198218,0.49719504,0.13801774,0.4814095,0.13191384,0.49134594,0.14062491,0.5041721,0.1285939,0.501585,0.13017502,0.5355695,0.13844505,0.49106988,0.13581568,0.4666454,0.12837988,0.5233043,0.12938137,0.4448015,0.1280172,0.5178066,0.13196597,0.47211894,0.13798141,0.44367024,0.12828733,0.4997572,0.15825817,0.5291832,0.15042858,0.5385632,0.1548287,0.5196702,0.1530064,0.5123455,0.14685509,0.5283477,0.15500453,0.5189537,0.15744983,0.5745646,0.16720413,0.5173922,0.15347238,0.4929204,0.15604177,0.52875483,0.1645189,0.4774726,0.16274484,0.49107343,0.15158561,0.48778987,0.15704675,0.5074126,0.16614911,0.51017725,0.1554586,0.5129735,0.14994271,0.5227376,0.1686521,0.52270496,0.16010731,0.48382482,0.16157237,0.45025915,0.15612623,0.5230435,0.14940065,0.53733724,0.1590198,0.47205162,0.15436408,0.5036259,0.15660484,0.48311204,0.15833147,0.50592107,0.16001663,0.5024789,0.16930316,0.4733819,0.16806982
Hine Ma Tov - E's Jammy Jams,1790.8947054133369,495668.8190340794,0.6176139,17.424618,-1.6011533e-06,-1.6083555e-06,0.018148854,0.001117673,107.666015625,0.5205441,0.14345413,0.5015882,0.13913597,0.50592875,0.13825601,0.51214665,0.13354082,0.51862895,0.1363466,0.4968875,0.12934232,0.49060377,0.13698785,0.49117127,0.13734286,0.5215152,0.13026212,0.4616725,0.13729994,0.5340486,0.13903399,0.5188336,0.13200326,0.49747077,0.1320379,0.50657374,0.13137828,0.4902912,0.14250271,0.49360293,0.1402044,0.51874435,0.12668158,0.46824434,0.13691908,0.4862604,0.13164453,0.4780509,0.15634973,0.50845206,0.16219167,0.49573255,0.15756753,0.48845014,0.16274832,0.5121032,0.16455996,0.5147649,0.15695293,0.5036191,0.15799014,0.5380416,0.15517281,0.48650017,0.16183819,0.48377872,0.16900025,0.54102004,0.15962186,0.50825894,0.15381512,0.4756445,0.15689273,0.51614386,0.16547468,0.45654416,0.16095886,0.49540678,0.16087118,0.49655294,0.15246323,0.52334225,0.15486896,0.46453542,0.164561,0.5330568,0.17007461,0.4852035,0.15462473,0.49342483,0.16482191,0.5294757,0.1585224,0.49392176,0.16181889,0.51558983,0.15343282,0.50307655,0.15594912,0.507915,0.15130746,0.5061949,0.15655866,0.49028063,0.16356389
Hine Ma Tov - E's Jammy Jams,1942.169365182556,565109.7721728896,0.7160102,21.4377,3.1576608e-06,-7.829069e-06,0.022820095,0.0016467671,107.666015625,0.5164541,0.13523991,0.4791399,0.13364436,0.4559803,0.12717512,0.497834,0.1289088,0.5020643,0.13764524,0.49464825,0.14034574,0.4821325,0.13525873,0.45110747,0.13861376,0.47895944,0.13545126,0.48618597,0.13147116,0.53739876,0.14031737,0.46395785,0.1308947,0.49739283,0.13509497,0.52573025,0.13183911,0.5177553,0.13204433,0.46895775,0.14061587,0.49503258,0.13115527,0.50568783,0.13570172,0.48125184,0.13630012,0.52428186,0.17014742,0.4950586,0.15717195,0.48897925,0.15732925,0.5079509,0.15113792,0.49076572,0.16881461,0.50192356,0.14345269,0.5219371,0.1634121,0.52386886,0.1632575,0.47956586,0.15317018,0.49638206,0.16453627,0.49421468,0.16496749,0.473135,0.16253969,0.48642522,0.15897886,0.50699276,0.16761237,0.47432026,0.16391766,0.4730432,0.16241662,0.49738693,0.16266918,0.51459116,0.16617021,0.5372645,0.1612041,0.5377991,0.16761057,0.44338202,0.1556036,0.48247346,0.15014262,0.46865797,0.15813056,0.46870214,0.15812528,0.49920186,0.16545132,0.51029015,0.16020525,0.53156537,0.16370009,0.47472963,0.14777973,0.535899,0.16595891
Housin - Yung Logos,1808.6033632424003,1687568.081419265,0.691342,16.182846,-0.0001399804,0.0014823966,0.0025492304,0.01610431,123.046875,0.47604924,0.13735229,0.44258195,0.13822797,0.45656607,0.12741476,0.4782206,0.13263303,0.45837715,0.13045189,0.48759943,0.13459346,0.50866145,0.13999027,0.49750137,0.12273358,0.4992377,0.13326503,0.4877154,0.12055475,0.4854725,0.13680701,0.4802514,0.13168874,0.5345198,0.13197695,0.49318904,0.13825041,0.502761,0.13337444,0.5019105,0.13516161,0.4599118,0.13467589,0.47883683,0.14214827,0.44595024,0.14313437,0.48181573,0.1598454,0.49336585,0.17089128,0.48218164,0.1543554,0.5628451,0.1593521,0.48699522,0.14914373,0.49908772,0.1607136,0.53250337,0.16205809,0.5303911,0.15860803,0.4691371,0.16590625,0.5076577,0.17854884,0.5017055,0.15799353,0.48361644,0.16408224,0.5389519,0.16712365,0.53709245,0.16266844,0.4645552,0.15244147,0.5313498,0.15503831,0.5598198,0.16039667,0.56783265,0.1565744,0.47568408,0.164181,0.51373595,0.16105852,0.48510972,0.15615301,0.5227566,0.1525434,0.46249467,0.16843235,0.4864537,0.16683337,0.51936436,0.15791038,0.45300883,0.15477462,0.5438574,0.16962703,0.533551,0.155404,0.52140105,0.17126834
Housin - Yung Logos,1571.9049904478272,954857.896167569,0.68143517,15.942815,-8.790424e-05,0.001400191,0.0028162736,0.01541147,123.046875,0.51994115,0.13692623,0.4446286,0.13693054,0.5028819,0.1429405,0.4640024,0.14172883,0.45658314,0.14907786,0.4723266,0.13945964,0.5270377,0.14098088,0.49270624,0.14254239,0.47438917,0.13411409,0.46141115,0.12891917,0.48077565,0.13527721,0.51060665,0.14092645,0.47311383,0.13969329,0.530666,0.13699512,0.5012902,0.13743067,0.50286466,0.13878219,0.5046398,0.13509513,0.46937335,0.12796323,0.48817647,0.13627481,0.5316087,0.1689066,0.5251223,0.17098545,0.5035089,0.16414103,0.50925905,0.17755918,0.49691552,0.1545277,0.5174655,0.16614158,0.5094811,0.1511656,0.5273729,0.16434936,0.5207683,0.16253231,0.46161205,0.15695742,0.52576596,0.16845046,0.52017814,0.16643119,0.4917625,0.167835,0.5063794,0.15588959,0.4825066,0.16491179,0.51608646,0.15211925,0.50481397,0.15489163,0.485183,0.1618866,0.5700504,0.15114674,0.55547637,0.1599665,0.48678017,0.1632883,0.51046693,0.16713734,0.5055946,0.1658353,0.50130284,0.16072132,0.48612958,0.16854934,0.49642992,0.16678713,0.51967216,0.16399153,0.55195767,0.16283356,0.50475615,0.1669027
