Get Through - NEFFEX,[0.02199297 0.02594706 0.02900505 ... 0.09752781 0.10328759 0.08966519]
Get Through - NEFFEX,[0.27451506 0.29908434 0.32112736 ... 0.3110433  0.33464783 0.28587288]
Get Through - NEFFEX,[0.22963151 0.28734094 0.34587738 ... 0.15877199 0.15543658 0.13277136]
Go Down Swinging (Instrumental) - NEFFEX,"[1.1665468e-05 2.1101728e-02 3.5817001e-02 ... 9.8591350e-02 9.4763450e-02
 7.6895893e-02]"
Go Down Swinging (Instrumental) - NEFFEX,[0.05625528 0.20210074 0.3242762  ... 0.09059804 0.08409978 0.07068057]
Go Down Swinging - NEFFEX,[0.03686308 0.04677258 0.06285011 ... 0.11574879 0.10918338 0.09904196]
Go Down Swinging - NEFFEX,[0.31370354 0.3860807  0.4573165  ... 0.10346229 0.10581563 0.09193202]
Go! - NEFFEX,[0.07540397 0.11266519 0.13289566 ... 0.1118871  0.1144954  0.10130654]
Go! - NEFFEX,[0.1621089  0.17368867 0.1909392  ... 0.10527826 0.12502891 0.11138276]
Good Day (Wake Up) - NEFFEX,[0.04523541 0.05829493 0.06990018 ... 0.41877913 0.42463833 0.3504953 ]
Good Day (Wake Up) - NEFFEX,[0.51909286 0.63312626 0.6847656  ... 0.27633363 0.26400965 0.2267764 ]
Good Days - Yung Logos,[0.23778628 0.31179684 0.38234434 ... 0.24256042 0.22127634 0.20352016]
Good Days - Yung Logos,[0.17186779 0.1865352  0.2381826  ... 0.21265605 0.22343136 0.19194685]
Good Gig In the Clouds - Joel Cummins,"[1.9944680e-05 2.9141735e-05 4.1698040e-05 ... 1.5641525e-01 1.5424347e-01
 1.3284202e-01]"
Good Gig In the Clouds - Joel Cummins,[0.08804131 0.1176802  0.14093637 ... 0.13439615 0.127668   0.10569037]
Gunpowder Tea - Mini Vandals,[0.00121113 0.0019895  0.00266152 ... 0.37726426 0.33651793 0.28100762]
Hannon - Jeremy Black,[0.08822747 0.12022778 0.16140093 ... 0.19391602 0.22459482 0.20745407]
Hannon - Jeremy Black,[0.1695569  0.22775039 0.26678714 ... 0.10494915 0.09836414 0.09243757]
Hannon - Jeremy Black,[0.04340217 0.12085291 0.16471428 ... 0.2303073  0.23155674 0.19334067]
Hava Nagila - E's Jammy Jams,"[2.56784665e-06 1.58328603e-05 1.26350598e-04 ... 1.43043011e-01
 1.30121112e-01 1.10686354e-01]"
Hava Nagila - E's Jammy Jams,[0.0833367  0.10107748 0.12304069 ... 0.19848832 0.19009349 0.15998396]
Hava Nagila - E's Jammy Jams,[0.11911999 0.14327584 0.16856301 ... 0.21491395 0.22355306 0.1925241 ]
Hava Nagila - E's Jammy Jams,[0.14290638 0.1642816  0.18698719 ... 0.30985835 0.34093562 0.3102389 ]
Heal You - Freedom Trail Studio,"[2.5288109e-05 3.1293745e-05 3.6435165e-05 ... 3.2987171e-01 3.1356767e-01
 2.6889879e-01]"
Heal You - Freedom Trail Studio,[0.21506034 0.24183904 0.274183   ... 0.03726799 0.03833379 0.03365752]
Hine Ma Tov - E's Jammy Jams,"[3.3378601e-06 3.8443841e-06 4.8158190e-06 ... 1.1389759e-01 1.1324687e-01
 9.8721772e-02]"
Hine Ma Tov - E's Jammy Jams,[0.08519262 0.1081572  0.12459689 ... 0.11255118 0.10506054 0.09267051]
Hine Ma Tov - E's Jammy Jams,[0.06490394 0.07558635 0.08607848 ... 0.10747283 0.10857686 0.09483705]
Hine Ma Tov - E's Jammy Jams,[0.07590378 0.09386405 0.10720987 ... 0.05471415 0.04979628 0.04276301]
Hine Ma Tov - E's Jammy Jams,[0.0328404  0.03737165 0.04288371 ... 0.26842916 0.25946158 0.21883085]
Housin - Yung Logos,[0.27833214 0.3425785  0.36453086 ... 0.07661685 0.08381055 0.07117321]
Housin - Yung Logos,[0.2662315  0.33855224 0.35883963 ... 0.07853476 0.08005232 0.07003994]
How's It Supposed to Feel (Clean) - NEFFEX,[0.0006759  0.0357233  0.04537012 ... 0.20628895 0.21672706 0.20595734]
How's It Supposed to Feel (Clean) - NEFFEX,[0.18330394 0.21801051 0.25539345 ... 0.309529   0.31869876 0.27214643]
How's It Supposed to Feel (Clean) - NEFFEX,[0.20459929 0.30786783 0.38393402 ... 0.3093695  0.30498353 0.2732083 ]
How's It Supposed to Feel (Instrumental) - NEFFEX,[0.00080622 0.04098082 0.04972718 ... 0.20234083 0.20842169 0.19803564]
How's It Supposed to Feel (Instrumental) - NEFFEX,[0.17882182 0.21409678 0.2566885  ... 0.27147874 0.28324467 0.25172728]
How's It Supposed to Feel (Instrumental) - NEFFEX,[0.1959558  0.29560852 0.37733093 ... 0.3461402  0.34466007 0.306518  ]
How's It Supposed to Feel - NEFFEX,[0.056443   0.06147996 0.06538038 ... 0.20533213 0.24054539 0.21629442]
How's It Supposed to Feel - NEFFEX,[0.17979737 0.20558907 0.22937848 ... 0.30203667 0.31012964 0.24770251]
How's It Supposed to Feel - NEFFEX,[0.30709976 0.40847573 0.48263824 ... 0.33118674 0.31618774 0.26360193]
Hustlin' (Instrumental) - NEFFEX,"[2.4079095e-06 3.8100753e-02 9.4570868e-02 ... 4.1663414e-01 4.4648528e-01
 3.7895811e-01]"
Hustlin' (Instrumental) - NEFFEX,[0.3027417  0.39546165 0.47696045 ... 0.24927351 0.2072735  0.18082944]
Hustlin' - NEFFEX,[0.08772197 0.10374556 0.12809682 ... 0.4318089  0.4301225  0.39019495]
Hustlin' - NEFFEX,[0.35593778 0.4403885  0.48934323 ... 0.2405001  0.2919895  0.26282698]
I Just Wanna Be Great (Instrumental) - NEFFEX,[0.00094284 0.3394854  0.48437998 ... 0.15441814 0.14627454 0.11977457]
I Just Wanna Be Great (Instrumental) - NEFFEX,[0.1131366  0.1378072  0.17437911 ... 0.05953196 0.05408373 0.04032316]
I Just Wanna Be Great (Instrumental) - NEFFEX,[0.02392565 0.3450119  0.46140772 ... 0.00407008 0.00384511 0.00340202]
I Just Wanna Be Great - NEFFEX,[0.48361692 0.6144431  0.70164907 ... 0.14520201 0.15009324 0.13719046]
I Just Wanna Be Great - NEFFEX,[0.13259792 0.18185998 0.20266141 ... 0.29134268 0.2900213  0.28129426]
I Just Wanna Be Great - NEFFEX,[0.44631302 0.5750036  0.6643058  ... 0.00400444 0.0041628  0.00381064]
Icelandic Arpeggios - DivKid,[0.00553379 0.00571658 0.00585205 ... 0.05624301 0.05953414 0.05261355]
Icelandic Arpeggios - DivKid,[0.14548066 0.16097441 0.17819901 ... 0.06361602 0.06067166 0.05356329]
Immortal - NEFFEX,[0.2126831  0.28007877 0.32379684 ... 0.19237697 0.18306343 0.14927651]
Immortal - NEFFEX,[0.16880712 0.24027446 0.29725507 ... 0.12280021 0.11755237 0.09615649]
Immortal - NEFFEX,[0.31647184 0.429568   0.47702542 ... 0.25255564 0.24694107 0.20593385]
In Five Straight Rows - Mini Vandals,"[1.2874603e-05 1.5750069e-05 1.8247980e-05 ... 3.7636733e-01 3.6861929e-01
 3.2610774e-01]"
In Five Straight Rows - Mini Vandals,[0.21710157 0.27952    0.3223906  ... 0.24629614 0.24608447 0.22478212]
In Five Straight Rows - Mini Vandals,[0.36985236 0.41186816 0.44547167 ... 0.10690347 0.09769469 0.08228831]
In Memory of Jean Talon - Mini Vandals,"[6.28050839e-05 1.02919534e-04 1.73196619e-04 ... 8.57174769e-02
 8.49992558e-02 7.36950487e-02]"
In Memory of Jean Talon - The Mini Vandals,"[6.28050839e-05 1.02919534e-04 1.73196619e-04 ... 8.57174769e-02
 8.49992558e-02 7.36950487e-02]"
India Fuse - French Fuse,[0.         0.         0.         ... 0.12262929 0.11679012 0.09651276]
Inspired (Clean) - NEFFEX,"[8.2590617e-07 8.5007580e-04 2.1534285e-02 ... 1.6211525e-01 1.6009365e-01
 1.3724422e-01]"
Inspired (Instrumental) - NEFFEX,"[1.8157418e-06 8.6549838e-04 2.1551002e-02 ... 8.3434083e-02 8.5716955e-02
 7.5523347e-02]"
Inspired - NEFFEX,[0.02197242 0.04023309 0.05095454 ... 0.14159843 0.12327672 0.09631063]
Intellect - Yung Logos,[0.20205237 0.27453542 0.2979217  ... 0.19504333 0.18823032 0.16219336]
Islabonita - An Jone,[0.00045303 0.00058927 0.00077302 ... 0.16325852 0.143414   0.12682287]
Islabonita - An Jone,[0.11615839 0.13042453 0.14784175 ... 0.15151887 0.14450376 0.11719115]
Island Dream - Chris Haugen,[0.         0.         0.         ... 0.21764798 0.1972126  0.17117226]
Island Dream - Chris Haugen,[0.1663863  0.19291882 0.22461732 ... 0.16296063 0.15029307 0.12992844]
It's Only Worth It If You Work For It (Clean) - NEFFEX,"[3.9609067e-06 2.8296925e-02 6.3561954e-02 ... 2.3581460e-01 2.5076520e-01
 2.2167777e-01]"
It's Only Worth It If You Work For It (Clean) - NEFFEX,[0.15820323 0.22151025 0.27310368 ... 0.4276865  0.43613186 0.38183355]
It's Only Worth It If You Work For It (Clean) - NEFFEX,[0.31449184 0.39878255 0.45578083 ... 0.38035366 0.355775   0.30978712]
It's Only Worth It if You Work for It (Instrumental) - NEFFEX,"[5.3630934e-06 2.8419772e-02 6.3419238e-02 ... 2.4116696e-01 2.3545626e-01
 1.9278048e-01]"
It's Only Worth It if You Work for It (Instrumental) - NEFFEX,[0.18334919 0.22588873 0.26920527 ... 0.4628976  0.45485944 0.38935894]
It's Only Worth It if You Work for It (Instrumental) - NEFFEX,[0.3213475  0.37741825 0.440815   ... 0.37146994 0.38196844 0.30513835]
IU (아이유) - The Red Shoes (분홍신),[0.         0.         0.         ... 0.38782778 0.3692785  0.31210995]
IU (아이유) - The Red Shoes (분홍신),[0.23064972 0.26828948 0.29336518 ... 0.43812135 0.43732348 0.36770505]
IU (아이유) - The Red Shoes (분홍신),[0.27659535 0.3307008  0.38351226 ... 0.40811843 0.3410911  0.24906978]
IU (아이유) - The Red Shoes (분홍신),[0.20251013 0.23517698 0.26029593 ... 0.29063126 0.26571694 0.23837678]
Just Breathing - NEFFEX,[0.00324105 0.00772082 0.0120856  ... 0.25147966 0.23859952 0.1911339 ]
Just Breathing - NEFFEX,[0.31917045 0.468956   0.55438006 ... 0.19011457 0.18583089 0.15488127]
Just Breathing - NEFFEX,[0.3293196  0.4621557  0.54967934 ... 0.3305936  0.31100744 0.26467428]
Kind of a Party - Mini Vandals,"[3.0872546e-04 1.6562901e-03 3.0575357e-03 ... 3.0888376e-01 2.9748407e-01
 2.3837136e-01]"
Kind of a Party - Mini Vandals,[0.17450352 0.22489044 0.26356304 ... 0.35212702 0.3274751  0.30176377]
Lobe - Mini Vandals,"[8.0288672e-05 1.4856098e-04 2.2657317e-04 ... 3.2526281e-01 3.1404212e-01
 2.5519797e-01]"
Lobe - The Mini Vandals,"[8.0288672e-05 1.4856098e-04 2.2657317e-04 ... 3.2526281e-01 3.1404212e-01
 2.5519797e-01]"
Looping Ascent - Joel Cummins,"[1.7675164e-05 2.1507945e-05 2.4696759e-05 ... 2.1315245e-01 1.9848473e-01
 1.4593750e-01]"
Looping Ascent - Joel Cummins,[0.15503135 0.19114822 0.22685885 ... 0.19175713 0.18365873 0.16394891]
Los Bilibicos - E's Jammy Jams,[0.00039636 0.00047816 0.00059587 ... 0.17615213 0.17326862 0.14669235]
Los Bilibicos - E's Jammy Jams,[0.11327528 0.13467939 0.15357876 ... 0.05136018 0.04318931 0.03471067]
Los Bilibicos - E's Jammy Jams,[0.01380356 0.01542685 0.01788663 ... 0.21309878 0.2056165  0.1718914 ]
Love the Messenger - Freedom Trail Studio,"[2.5846157e-05 3.1281026e-05 3.6115496e-05 ... 1.9066316e-01 1.9191466e-01
 1.6889180e-01]"
Love the Messenger - Freedom Trail Studio,[0.13160439 0.16090941 0.1914929  ... 0.26085627 0.2569545  0.22549285]
Manifest It (Instrumental) - NEFFEX,"[7.3582167e-05 5.9345305e-02 7.9722553e-02 ... 3.0430800e-01 2.9813612e-01
 2.3184483e-01]"
Manifest It (Instrumental) - NEFFEX,[0.20409986 0.27587208 0.37768713 ... 0.28404757 0.26120117 0.214656  ]
Manifest It (Instrumental) - NEFFEX,[0.21093436 0.21734753 0.24153768 ... 0.52863884 0.5055432  0.45179817]
Manifest It - NEFFEX,[0.08057983 0.08268254 0.08399551 ... 0.3734951  0.33848462 0.29950652]
Manifest It - NEFFEX,[0.30512813 0.3442923  0.4125459  ... 0.32582963 0.35274103 0.26668102]
Manifest It - NEFFEX,[0.15477046 0.22485074 0.2362569  ... 0.4843653  0.50135994 0.43246967]
Metaheuristic - Freedom Trail Studio,"[2.6717778e-05 3.2822194e-05 3.7828246e-05 ... 9.6843459e-02 9.9771321e-02
 8.7612182e-02]"
Metaheuristic - Freedom Trail Studio,[0.05383984 0.0701318  0.0815622  ... 0.22768572 0.2304711  0.20014046]
Metro - Yung Logos,[0.06856798 0.11062646 0.16723797 ... 0.22816005 0.22562584 0.196895  ]
Mi Dispiace - Mini Vandals,[0.         0.         0.         ... 0.09318403 0.08259258 0.06353409]
Mi Dispiace - Mini Vandals,[0.03186852 0.06415161 0.11879554 ... 0.05421412 0.05010672 0.04081456]
Mi Dispiace - The Mini Vandals,[0.         0.         0.         ... 0.09318403 0.08259258 0.06353409]
Mi Dispiace - The Mini Vandals,[0.03186852 0.06415161 0.11879554 ... 0.05421412 0.05010672 0.04081456]
Modern Attempt - TrackTribe,[0.04033945 0.04893171 0.05131194 ... 0.17596371 0.22178131 0.21690574]
Modern Attempt - TrackTribe,[0.17071223 0.20387617 0.22075182 ... 0.00954624 0.00949448 0.00821925]
Modern Time - An Jone,"[1.4435649e-05 1.8104120e-05 2.1032249e-05 ... 1.5321623e-02 1.4979889e-02
 1.3119179e-02]"
Modern Time - An Jone,[0.40171775 0.48369142 0.54968995 ... 0.15660034 0.15057611 0.13220228]
Music Box - Brian Bolger,"[6.1939296e-05 7.8531331e-05 8.6370732e-05 ... 1.6388437e-01 1.6125439e-01
 1.3942207e-01]"
Music Box - Brian Bolger,[0.11406427 0.1369308  0.15692697 ... 0.17036735 0.17005551 0.14617069]
Natural Light - Chris Haugen,[0.01928175 0.04376473 0.06106396 ... 0.13257143 0.12659115 0.10870471]
Natural Light - Chris Haugen,[0.09127632 0.1049528  0.12164047 ... 0.06714165 0.06829941 0.06100831]
Natural Light - Chris Haugen,[0.05131573 0.05637712 0.06145556 ... 0.1282397  0.1286734  0.11037837]
Natural Light - Chris Haugen,"[9.2568420e-02 1.1161272e-01 1.2736647e-01 ... 1.9141909e-05 1.9709591e-05
 1.7225639e-05]"
Nekta - Here's Us (320  kbps) (savefrom.kr),[0.         0.         0.         ... 0.15256229 0.14096229 0.12307096]
Nekta - Here's Us (320  kbps) (savefrom.kr),[0.1133483  0.13121077 0.14893706 ... 0.00597469 0.0059277  0.00515838]
Night Run Away - An Jone,[0.00430456 0.00482983 0.00497482 ... 0.04266717 0.0378134  0.03164698]
Night Run Away - An Jone,[0.03505176 0.03896865 0.04176606 ... 0.15025146 0.15068367 0.13112201]
Nine Lives - Unicorn Heads,[0.14810723 0.19096157 0.22955714 ... 0.19649263 0.16773796 0.12915225]
Nine Lives - Unicorn Heads,[0.09863167 0.11806945 0.1350613  ... 0.11738648 0.10725477 0.09109984]
Nine Lives - Unicorn Heads,[0.2280043  0.28015938 0.3359859  ... 0.17343606 0.17253731 0.13354449]
Nine Lives - Unicorn Heads,[0.18755339 0.24431762 0.28226534 ... 0.11350141 0.10923274 0.09273612]
Nine Lives - Unicorn Heads,[0.17850496 0.22870672 0.25401068 ... 0.13921832 0.12420274 0.10325455]
Nineties Pad - Brian Bolger,"[2.9394216e-06 7.5016656e-06 1.2199020e-05 ... 1.4732324e-01 1.5153180e-01
 1.3079886e-01]"
No Doubt - Yung Logos,[0.27377343 0.341081   0.38009426 ... 0.33741534 0.3435879  0.3019445 ]
No Filter - NEFFEX,[0.00552069 0.01276379 0.03225392 ... 0.3062216  0.30110267 0.24319085]
No Filter - NEFFEX,[0.3349456  0.41291392 0.4608369  ... 0.3395201  0.34222496 0.29539678]
No Turning Back (Clean) - NEFFEX,[0.         0.00562397 0.02672865 ... 0.2940162  0.2845904  0.24122337]
No Turning Back (Clean) - NEFFEX,[0.21212319 0.35019544 0.46257243 ... 0.25905806 0.2691569  0.24455924]
No Turning Back (Instrumental) - NEFFEX (1),[0.         0.00564122 0.02671421 ... 0.3056319  0.29405943 0.24994089]
No Turning Back (Instrumental) - NEFFEX (1),[0.21993765 0.36275327 0.46854696 ... 0.24086529 0.25749072 0.23797694]
No Turning Back (Instrumental) - NEFFEX,[0.         0.00564122 0.02671421 ... 0.3056319  0.29405943 0.24994089]
No Turning Back (Instrumental) - NEFFEX,[0.21993765 0.36275327 0.46854696 ... 0.24086529 0.25749072 0.23797694]
No Turning Back - NEFFEX,[0.02746483 0.05733649 0.08220834 ... 0.29716933 0.29799777 0.25660628]
No Turning Back - NEFFEX,[0.42639083 0.5030921  0.5861238  ... 0.28956768 0.27405506 0.22150014]
North Oakland Extasy - Squadda B,[0.0506802  0.13786975 0.19186209 ... 0.05773683 0.05742324 0.05167171]
North Oakland Extasy - Squadda B,[0.0919477  0.13143902 0.16105443 ... 0.33785406 0.34342715 0.30098736]
North Oakland Extasy - Squadda B,"[2.6241565e-01 3.0975094e-01 3.4873477e-01 ... 5.4674305e-04 3.9433784e-04
 2.4378064e-04]"
O Boy - Jeremy Black,[0.         0.         0.         ... 0.10543232 0.07708271 0.04757078]
O Boy - Jeremy Black,[0.1123431  0.12725128 0.14533561 ... 0.12803984 0.07732291 0.04624805]
O Boy - Jeremy Black,[0.10745347 0.12442458 0.14287058 ... 0.08654664 0.05677756 0.02881372]
O Boy - Jeremy Black,[0.09112517 0.10499965 0.11129636 ... 0.13427445 0.11874723 0.09364595]
Od Yishama - E's Jammy Jams,"[1.87730973e-06 3.28637338e-06 4.06012214e-06 ... 1.41350597e-01
 1.27857968e-01 1.03089005e-01]"
Od Yishama - E's Jammy Jams,[0.07309004 0.08574348 0.09377939 ... 0.20456083 0.19495946 0.17193037]
Od Yishama - E's Jammy Jams,[0.12261918 0.15088278 0.17621088 ... 0.2522118  0.2300567  0.19296019]
Oman Groomer - Mini Vandals,"[3.5842172e-06 4.4348421e-06 5.1467496e-06 ... 6.0499705e-02 6.3001461e-02
 4.9253680e-02]"
Oman Groomer - The Mini Vandals,"[3.5842172e-06 4.4348421e-06 5.1467496e-06 ... 6.0499705e-02 6.3001461e-02
 4.9253680e-02]"
One Time - Jeremy Black,[0.21243556 0.29678404 0.34355617 ... 0.08962708 0.08295433 0.06954659]
One Time - Jeremy Black,[0.06699241 0.08673983 0.11134874 ... 0.30187628 0.27445695 0.23323496]
One Time - Jeremy Black,[0.26402533 0.35742795 0.44470483 ... 0.44992048 0.33111474 0.2710644 ]
One Time - Jeremy Black,[0.27577475 0.34224796 0.38516983 ... 0.14387909 0.11030211 0.07820375]
One Time - Jeremy Black,[0.34675977 0.4188727  0.48895666 ... 0.42830592 0.40410653 0.3378652 ]
OSA Dress Code - Squadda B,[0.03584285 0.07944912 0.09539585 ... 0.14357226 0.13040146 0.1192798 ]
OSA Dress Code - Squadda B,[0.17656906 0.23377551 0.26435313 ... 0.19139168 0.17913522 0.1660627 ]
OSA Dress Code - Squadda B,[0.18415102 0.19686092 0.23844066 ... 0.00374924 0.0033594  0.00284878]
Out On My Skateboard - Mini Vandals,"[1.2892252e-05 1.5764499e-05 2.2816048e-05 ... 1.3900693e-01 1.5736172e-01
 1.2589841e-01]"
Out On My Skateboard - Mini Vandals,[0.2235822  0.2706517  0.30702206 ... 0.27571306 0.27676952 0.24240783]
Out On My Skateboard - Mini Vandals,[0.19132237 0.25826085 0.29126638 ... 0.26667145 0.2481002  0.21842508]
"Outside the Universe - Joel Cummins, Kris Myers, Andy Farag","[6.0803748e-05 1.0506011e-02 2.4992842e-02 ... 1.5665032e-01 1.4878988e-01
 1.2790641e-01]"
"Outside the Universe - Joel Cummins, Kris Myers, Andy Farag",[0.10847064 0.13513078 0.32915616 ... 0.18877755 0.17161588 0.14530484]
Pinions - Freedom Trail Studio,"[2.6523465e-05 3.2052892e-05 3.7106081e-05 ... 6.8135589e-02 6.6193417e-02
 5.7730459e-02]"
"Planetary Paths - Joel Cummins, Andy Farag",[0.00310461 0.00653588 0.00963487 ... 0.2723151  0.23093134 0.19519836]
"Planetary Paths - Joel Cummins, Andy Farag",[0.09186676 0.12288694 0.1480861  ... 0.16746843 0.14874837 0.13371061]
Play Dead - NEFFEX,"[1.4557207e-05 1.7713714e-05 2.0487358e-05 ... 1.1896108e-01 1.2597273e-01
 1.1627827e-01]"
Play Dead - NEFFEX,[0.20330799 0.27629066 0.34266838 ... 0.3055599  0.2683613  0.22480895]
Play Dead - NEFFEX,[0.20453535 0.27092996 0.32751933 ... 0.19426773 0.19471581 0.16815974]
Polaroid Memories - DivKid,[0.00306578 0.00338309 0.00385821 ... 0.17245692 0.17258401 0.15820037]
Polaroid Memories - DivKid,[0.12992653 0.17408413 0.20592633 ... 0.02729138 0.02594469 0.02223324]
Polymetric Juggling - DivKid,[0.03001545 0.04202383 0.05386537 ... 0.22840111 0.18948293 0.16664761]
Polymetric Juggling - DivKid,[0.26236546 0.28752476 0.33490676 ... 0.05505662 0.04619551 0.03551701]
Polymetric Juggling - DivKid,[0.31902635 0.35426277 0.39844736 ... 0.02311384 0.0203252  0.01394739]
Ponderous Days - Joel Cummins,"[1.8788231e-05 2.5202547e-05 3.2500222e-05 ... 1.5496531e-01 1.8640999e-01
 1.7219891e-01]"
Ponderous Days - Joel Cummins,[0.1682214  0.19445305 0.21509221 ... 0.03172356 0.030937   0.02793567]
Positive Fuse - French Fuse,"[0.0000000e+00 3.0157830e-06 5.8885043e-06 ... 2.8489503e-01 2.7146432e-01
 2.3500717e-01]"
Positive Fuse - French Fuse,[0.18629105 0.22802994 0.26363337 ... 0.05187142 0.05313569 0.04456614]
Press Fuse - French Fuse,[0.         0.         0.         ... 0.20088834 0.19135737 0.15797509]
Rain Fuse - French Fuse,[0.         0.00015618 0.03030335 ... 0.11083545 0.1078465  0.09347937]
Resolve - Joel Cummins,"[4.3726253e-05 6.2287050e-05 1.0804808e-04 ... 1.9369164e-01 1.7502180e-01
 1.5463522e-01]"
Resolve - Joel Cummins,[0.12015531 0.14220236 0.16058323 ... 0.05765996 0.05552176 0.04955917]
Retribution - NEFFEX,[0.01911842 0.0445693  0.06381866 ... 0.40045822 0.405219   0.34548128]
Retribution - NEFFEX,[0.39787555 0.4895     0.5484511  ... 0.3860547  0.34431767 0.3100192 ]
Rich in the 80s - DivKid,[0.0004122  0.00050965 0.00059855 ... 0.06962158 0.07867384 0.06215814]
Rich in the 80s - DivKid,[0.24014035 0.2773819  0.29894224 ... 0.06864243 0.06479608 0.05758579]
Rinse Repeat - DivKid,[0.0038343  0.00392311 0.00394963 ... 0.04079369 0.03915745 0.0335227 ]
Rinse Repeat - DivKid,[0.10333937 0.1433491  0.17780335 ... 0.08798189 0.08061259 0.06900866]
Robots and Aliens - Joel Cummins,"[1.3828278e-05 1.9049630e-05 2.4414341e-05 ... 1.7890210e-01 1.1624701e-01
 8.5456945e-02]"
Robots and Aliens - Joel Cummins,[0.0704323  0.0943289  0.11796521 ... 0.1787953  0.17909981 0.12151459]
Rooster - Telecasted,"[1.2420121e-04 1.4205146e-04 1.6822149e-04 ... 2.5403214e-01 2.5043675e-01
 2.1829249e-01]"
Rooster - Telecasted,[0.17279059 0.21086688 0.24803503 ... 0.20100848 0.19108681 0.1615346 ]
Running Errands - TrackTribe,[0.00015244 0.00024864 0.00032629 ... 0.06310552 0.0559666  0.04425694]
Running Errands - TrackTribe,[0.07781916 0.08924139 0.09570412 ... 0.10166932 0.10955292 0.09382845]
Running Errands - TrackTribe,[0.05284991 0.06866156 0.08351974 ... 0.16689222 0.11850993 0.09255302]
Running Errands - TrackTribe,[0.07834456 0.08896642 0.0992218  ... 0.07019617 0.05967346 0.04750385]
Sailing - Telecasted,"[1.7357954e-04 2.1103694e-04 2.4254846e-04 ... 1.8253116e-01 1.7953883e-01
 1.4525716e-01]"
Sailing - Telecasted,[0.11722402 0.13099135 0.1577852  ... 0.24359362 0.259708   0.22519796]
Seasons - Telecasted,[0.00073243 0.00086659 0.00096851 ... 0.43797773 0.36832777 0.32479605]
Seasons - Telecasted,[0.26692703 0.32727346 0.36803445 ... 0.14516778 0.13934125 0.12365825]
Shadoma - Mini Vandals,"[1.3270302e-05 1.8685081e-05 2.5229598e-05 ... 3.0106949e-02 2.8219542e-02
 2.4398377e-02]"
Shadoma - Mini Vandals,[0.02374052 0.03050059 0.03573718 ... 0.01220122 0.04401777 0.04348629]
Shadoma - The Mini Vandals,"[1.3270302e-05 1.8685081e-05 2.5229598e-05 ... 3.0106949e-02 2.8219542e-02
 2.4398377e-02]"
Shadoma - The Mini Vandals,[0.02374052 0.03050059 0.03573718 ... 0.01220122 0.04401777 0.04348629]
Shine On - Jeremy Black,[0.20687447 0.26329923 0.31847537 ... 0.06675711 0.06745028 0.05958412]
Shine On - Jeremy Black,[0.09773087 0.1219179  0.14186667 ... 0.12971085 0.12205445 0.10270675]
Six Seasons - Unicorn Heads,[0.08115241 0.10887326 0.1243772  ... 0.05054057 0.05558304 0.04702758]
Six Seasons - Unicorn Heads,[0.04027307 0.05567581 0.06615432 ... 0.13389331 0.13084902 0.11785038]
Six Seasons - Unicorn Heads,[0.2495222  0.31025416 0.35094953 ... 0.09110726 0.09127331 0.07296456]
Six Seasons - Unicorn Heads,[0.2565363  0.40152037 0.45915517 ... 0.0447118  0.044469   0.03631632]
Six Seasons - Unicorn Heads,[0.25405243 0.38597125 0.4447245  ... 0.07232863 0.07060279 0.0594979 ]
Six Seasons - Unicorn Heads,[0.23592766 0.2918567  0.3194936  ... 0.15039787 0.1483842  0.13361225]
Six Seasons - Unicorn Heads,[0.23663323 0.31963965 0.35161448 ... 0.10413575 0.09636249 0.08348275]
Smoke Jacket Blues - TrackTribe,[0.009521   0.01094965 0.0113997  ... 0.11515509 0.11668736 0.0966216 ]
Smoke Jacket Blues - TrackTribe,[0.05983787 0.06767859 0.07697042 ... 0.22325414 0.17451939 0.1361393 ]
Smokey's Lounge - TrackTribe,[0.03663447 0.04332085 0.04495579 ... 0.0986232  0.15184459 0.14866875]
Smokey's Lounge - TrackTribe,[0.1273604  0.16079952 0.18004109 ... 0.04328091 0.03760912 0.035166  ]
Smokey's Lounge - TrackTribe,[0.017467   0.01921225 0.02107588 ... 0.00305856 0.0031433  0.00266171]
Snowy Peaks pt I - Chris Haugen,[0.00275582 0.00673476 0.01066968 ... 0.1098363  0.10274525 0.08861259]
Snowy Peaks pt I - Chris Haugen,[0.0805952  0.11050258 0.14555791 ... 0.12591533 0.12346039 0.10532152]
Snowy Peaks pt II - Chris Haugen,[0.02631813 0.0966313  0.15651937 ... 0.1037485  0.10601226 0.08878461]
Something You Could Never Own (Clean) - NEFFEX,"[1.0710276e-05 2.6940273e-02 5.4037463e-02 ... 3.3591682e-01 3.4425610e-01
 2.9607174e-01]"
Something You Could Never Own (Clean) - NEFFEX,[0.22541128 0.31946006 0.36809003 ... 0.25201342 0.23410474 0.20460518]
Something You Could Never Own (Instrumental) - NEFFEX,"[5.6015683e-06 2.0783586e-02 4.1220769e-02 ... 3.3408815e-01 3.5117063e-01
 3.0308777e-01]"
Something You Could Never Own (Instrumental) - NEFFEX,[0.23815697 0.3328649  0.38256165 ... 0.28404355 0.2967986  0.24254249]
Something You Could Never Own - NEFFEX,[0.05282794 0.06871515 0.08361749 ... 0.33286554 0.34079328 0.3012417 ]
Something You Could Never Own - NEFFEX,[0.31666192 0.43537205 0.5385646  ... 0.21769731 0.24483669 0.22779231]
Somewhere Fuse - French Fuse,[0.00059363 0.00112186 0.01177061 ... 0.27268064 0.27135283 0.23278224]
