Ponderous Days - Joel Cummins,"[-0.02752788 -0.00929733  0.00235798 ... -0.01150057 -0.01199979
 -0.0126235 ]"
Positive Fuse - French Fuse,"[ 4.99364328e-10 -3.27983501e-10  6.51023055e-11 ... -1.56485945e-01
 -1.20977126e-01 -7.78244808e-02]"
Positive Fuse - French Fuse,"[-0.10611688 -0.13290423 -0.18097311 ... -0.0022184  -0.00103903
  0.00053237]"
Press Fuse - French Fuse,"[ 0.          0.          0.         ... -0.08104867 -0.06482668
 -0.03006885]"
Rain Fuse - French Fuse,"[-3.2119385e-09  3.6951411e-10 -1.7948315e-10 ...  2.1442570e-02
  2.3072381e-02  2.3256281e-02]"
Resolve - Joel Cummins,"[ 5.95531037e-06 -4.23224446e-06 -2.72854300e-06 ... -3.50595359e-03
  2.74325418e-03  1.38890445e-02]"
Resolve - Joel Cummins,[0.03255977 0.03932411 0.04663343 ... 0.0100179  0.01305836 0.01695516]
Retribution - NEFFEX,"[-0.00029453 -0.0002572  -0.00020224 ... -0.03852202  0.01063201
 -0.08421107]"
Retribution - NEFFEX,"[-0.07175823 -0.01425061 -0.14123273 ... -0.00302533 -0.02699793
 -0.08809415]"
Rich in the 80s - DivKid,"[-1.9615951e-04 -2.7720589e-04 -8.8055087e-05 ...  1.3714576e-02
  1.7621966e-02  2.1083616e-02]"
Rich in the 80s - DivKid,"[ 0.04765773  0.03147491  0.03596257 ... -0.00015402  0.00081247
  0.00531151]"
Rinse Repeat - DivKid,"[ 0.00020362  0.00055959  0.0008636  ... -0.00392849 -0.00713368
 -0.00076657]"
Rinse Repeat - DivKid,"[-0.00022341 -0.02914925 -0.03572625 ...  0.01394699  0.01691115
  0.01626524]"
Robots and Aliens - Joel Cummins,"[-1.8669847e-06 -2.6024049e-06 -1.1450509e-06 ...  8.4096137e-03
  2.1189400e-03  8.1657460e-03]"
Robots and Aliens - Joel Cummins,"[ 0.03279089  0.0251932   0.01957376 ... -0.04030256 -0.04321689
 -0.04738105]"
Rooster - Telecasted,"[-1.3569972e-06  1.2847933e-06 -1.1722882e-06 ... -3.6122047e-03
 -4.5350171e-03 -3.4802794e-02]"
Rooster - Telecasted,"[-0.09108488 -0.0412586  -0.07182278 ... -0.04344086 -0.04116232
  0.05227315]"
Running Errands - TrackTribe,"[ 8.8161994e-07 -2.2090032e-06  1.5235644e-06 ... -9.8337093e-03
 -6.8198065e-03 -1.1368312e-02]"
Running Errands - TrackTribe,"[-0.00888778 -0.0080497  -0.01293947 ... -0.00765196 -0.00430003
 -0.00190363]"
Running Errands - TrackTribe,"[-0.02632172 -0.01960722 -0.01451597 ...  0.01648183  0.01444861
  0.02015596]"
Running Errands - TrackTribe,[0.01538914 0.01152088 0.01618046 ... 0.05511404 0.04631345 0.06788409]
Sailing - Telecasted,"[-3.1588152e-05 -7.4456992e-05 -7.1526199e-05 ... -9.2913300e-02
 -1.0386098e-01 -1.3798623e-01]"
Sailing - Telecasted,"[-0.19170442 -0.1700873  -0.16052693 ...  0.02684471  0.02679159
  0.07038479]"
Seasons - Telecasted,"[-0.00036806 -0.00058768 -0.00048374 ...  0.09223169  0.09632471
  0.10640567]"
Seasons - Telecasted,"[ 0.04754416  0.01848509 -0.00346493 ...  0.01254177  0.01616794
  0.00313039]"
Shadoma - Mini Vandals,"[2.7268456e-07 4.9152499e-07 3.8014426e-07 ... 1.0985852e-02 1.2537566e-02
 1.4476779e-02]"
Shadoma - Mini Vandals,[0.01105509 0.00932921 0.00800079 ... 0.10855962 0.12149362 0.14256796]
Shadoma - The Mini Vandals,"[2.7268456e-07 4.9152499e-07 3.8014426e-07 ... 1.0985852e-02 1.2537566e-02
 1.4476779e-02]"
Shadoma - The Mini Vandals,[0.01105509 0.00932921 0.00800079 ... 0.10855962 0.12149362 0.14256796]
Shine On - Jeremy Black,"[-0.00458661 -0.00492589 -0.00501032 ... -0.0049855   0.02540483
  0.08124585]"
Shine On - Jeremy Black,"[ 0.04515631 -0.03811111 -0.05781966 ...  0.02010741 -0.00106259
  0.01638121]"
Six Seasons - Unicorn Heads,"[-0.03935807 -0.03987628 -0.04031537 ... -0.01875371 -0.02410029
 -0.0308655 ]"
Six Seasons - Unicorn Heads,"[-0.03149892 -0.02494375 -0.01954113 ... -0.0327612  -0.04107091
 -0.05231972]"
Six Seasons - Unicorn Heads,"[-0.05103983 -0.04538755 -0.04510805 ...  0.06158044  0.07824968
  0.09923976]"
Six Seasons - Unicorn Heads,[0.10490893 0.10231281 0.1005119  ... 0.01627691 0.0272352  0.03867834]
Six Seasons - Unicorn Heads,[0.1260679  0.11777178 0.11572438 ... 0.01187127 0.01385565 0.01621008]
Six Seasons - Unicorn Heads,"[ 0.04479784  0.05035857  0.05618422 ... -0.02122064 -0.02329716
 -0.02820331]"
Six Seasons - Unicorn Heads,"[ 0.00505595  0.00215949 -0.00496381 ...  0.03429852  0.03938369
  0.0465109 ]"
Smoke Jacket Blues - TrackTribe,"[ 0.00019325  0.00020984  0.00018747 ... -0.00547803 -0.00046206
 -0.00199178]"
Smoke Jacket Blues - TrackTribe,[0.04534487 0.04128947 0.03557441 ... 0.08921753 0.07166646 0.07973294]
Smokey's Lounge - TrackTribe,"[ 0.01505308  0.01514451  0.01535495 ... -0.06137832 -0.06187023
 -0.06155438]"
Smokey's Lounge - TrackTribe,"[ 0.00994101  0.01003311  0.00993234 ... -0.01812219 -0.00703331
 -0.01403706]"
Smokey's Lounge - TrackTribe,"[-0.02211157 -0.02744004 -0.04455338 ... -0.00083287 -0.00113415
 -0.00147548]"
Snowy Peaks pt I - Chris Haugen,"[3.7091818e-06 9.0049507e-06 1.3993745e-05 ... 7.6169563e-03 5.9554372e-03
 7.0285005e-03]"
Snowy Peaks pt I - Chris Haugen,"[-0.00875654 -0.01123764 -0.01067334 ... -0.02336901 -0.02437592
 -0.02103559]"
Snowy Peaks pt II - Chris Haugen,[0.00057622 0.00056919 0.00058727 ... 0.00570652 0.0026139  0.00328041]
Something You Could Never Own (Clean) - NEFFEX,"[-4.6056384e-06 -4.2687593e-06 -3.5810119e-06 ... -3.9457876e-02
  8.3847240e-02 -1.4757092e-01]"
Something You Could Never Own (Clean) - NEFFEX,"[-0.2876212  -0.21600589 -0.1720371  ... -0.06221787 -0.05498978
 -0.09650861]"
Something You Could Never Own (Instrumental) - NEFFEX,"[-8.1086982e-06 -8.5572947e-06 -8.5999545e-06 ... -6.6170916e-02
 -1.9942280e-02 -2.6147269e-02]"
Something You Could Never Own (Instrumental) - NEFFEX,"[-0.21843144 -0.16907297 -0.20931102 ...  0.0423937   0.03966914
  0.04641082]"
Something You Could Never Own - NEFFEX,"[ 2.50263780e-04  1.45421989e-04  5.60159737e-04 ... -1.08234905e-01
 -2.77427316e-01 -1.46532804e-01]"
Something You Could Never Own - NEFFEX,"[-0.1465896  -0.28602716 -0.28913465 ...  0.02072351 -0.3418806
 -0.18050313]"
Somewhere Fuse - French Fuse,"[-1.2515286e-06  1.4212116e-06 -1.0924978e-06 ... -4.2883459e-02
 -4.1336909e-02 -4.3727830e-02]"
Somewhere Fuse - French Fuse,"[-0.03359858 -0.02733854 -0.03098167 ... -0.05106385 -0.03830973
 -0.05438591]"
Soul Food - Chris Haugen,[0.03117237 0.02923758 0.02660592 ... 0.02524208 0.01465269 0.02755651]
Space Age Hustle - Squadda B,"[ 0.00019405  0.0001921   0.00020652 ... -0.02352668 -0.0194952
 -0.02456412]"
Spanish Moss - Chris Haugen,"[-7.5703568e-08 -1.3826713e-07 -5.1270587e-07 ... -2.2968974e-02
 -2.1297479e-02 -1.6249258e-02]"
Spanish Moss - Chris Haugen,[0.00998411 0.00686022 0.00570082 ... 0.00127348 0.00134906 0.00102734]
Squadda B TV - Squadda B,"[-0.00023001 -0.00021098 -0.00018513 ... -0.12927465 -0.13181317
 -0.13448888]"
Squadda B TV - Squadda B,"[-0.09128304 -0.09537938 -0.09812436 ... -0.1032981  -0.10568223
 -0.11522115]"
Squadda B TV - Squadda B,"[-2.0800393e-02  9.6001010e-03  9.0128351e-03 ...  1.3031258e-05
 -1.5734475e-05  1.0053257e-05]"
Squadda Bambino Tumblr - Squadda B,"[-5.1806122e-04 -3.2700403e-04 -1.4827588e-04 ...  1.8342559e-01
  1.9908200e-01  2.1932885e-01]"
Squadda Bambino Tumblr - Squadda B,[0.39721718 0.36246628 0.3453566  ... 0.06104198 0.06626146 0.07675165]
Squadda Bambino Tumblr - Squadda B,"[ 1.6357891e-02  1.1734959e-02  9.9615762e-03 ...  1.0499148e-05
 -4.9182577e-06 -6.3598036e-06]"
Statement (Clean) - NEFFEX,"[6.5197963e-07 8.0080576e-07 7.7090851e-07 ... 6.4478688e-02 7.3076854e-03
 4.4986397e-02]"
Statement (Clean) - NEFFEX,"[ 0.0960661   0.03651828  0.06073746 ... -0.00602802 -0.00343031
 -0.00678738]"
Statement (Clean) - NEFFEX,[0.00169425 0.00503476 0.00283365 ... 0.04676211 0.07283077 0.05670859]
Statement - NEFFEX,"[ 0.00378543  0.00422514  0.00419874 ... -0.02362976  0.0063644
 -0.0247384 ]"
Statement - NEFFEX,"[ 0.0204716   0.04005379  0.01891967 ... -0.00750885  0.04032081
  0.01867541]"
Statement - NEFFEX,"[-0.01109568 -0.00462276  0.00571119 ... -0.01924187 -0.03285867
 -0.073446  ]"
Stellar Wind - Unicorn Heads,"[ 0.03507792  0.03489009  0.03446592 ... -0.01439923 -0.01411774
 -0.01613882]"
Stellar Wind - Unicorn Heads,"[ 0.00887925  0.00350542  0.00345334 ... -0.06401467 -0.06919811
 -0.08297055]"
Stellar Wind - Unicorn Heads,"[-0.13980326 -0.11646287 -0.09814496 ...  0.00740355  0.00688365
  0.00499739]"
Stellar Wind - Unicorn Heads,"[-0.01172856 -0.00494014 -0.00736899 ...  0.0073487   0.00184987
 -0.01176895]"
Stellar Wind - Unicorn Heads,"[-0.05414753 -0.05064479 -0.04839471 ...  0.00466813  0.0008793
 -0.00150324]"
Stellar Wind - Unicorn Heads,"[-0.05194178 -0.04597604 -0.03478579 ...  0.01553827  0.01410449
  0.00743363]"
Stellar Wind - Unicorn Heads,"[-0.03306717 -0.02922954 -0.02086607 ...  0.00667073  0.01143969
  0.01827421]"
Straight Fuse - French Fuse,[0.         0.         0.         ... 0.06097517 0.0712265  0.08454542]
Sunshine - Telecasted,[0.         0.         0.         ... 0.12587142 0.12855034 0.17449982]
Sunshine - Telecasted,"[ 6.5747172e-02 -1.0953982e-02  9.0072928e-03 ... -7.1514110e-06
  4.0517311e-06 -1.6962232e-06]"
"Sweet Dreams, My Dear - 소향(SoHyang) MV ver. ","[ 0.          0.          0.         ... -0.11280224 -0.10900022
 -0.07326971]"
"Sweet Dreams, My Dear - 소향(SoHyang) MV ver. ","[-0.01273793 -0.00106066  0.00393307 ...  0.13028516  0.15388754
  0.15297318]"
"Sweet Dreams, My Dear - 소향(SoHyang) MV ver. ","[-0.04479774  0.01838227  0.07612884 ... -0.00438742 -0.00586377
 -0.00616392]"
Switched on Carcassi - Brian Bolger,"[-1.2259855e-05  9.4480311e-06 -2.7729873e-05 ... -7.8196734e-02
 -7.7597745e-02 -9.9062867e-02]"
Take Me Back - NEFFEX,"[ 2.3986171e-05 -3.1429686e-06 -2.0221465e-05 ... -2.0274060e-02
 -2.0599717e-02 -9.3134649e-02]"
Take Me Back - NEFFEX,"[-0.22029862 -0.17481524 -0.20230943 ...  0.02636243  0.03124749
  0.0036568 ]"
Take Me Back - NEFFEX,[0.04973001 0.0589894  0.03276813 ... 0.09449323 0.09142181 0.14002079]
Target Fuse - French Fuse,"[ 0.          0.          0.         ... -0.01016706  0.00326695
  0.01600572]"
Target Fuse - French Fuse,"[ 0.02410795  0.01245574  0.01008673 ...  0.0006695  -0.00188314
 -0.00448902]"
Tell Me That I Can't (Clean) - NEFFEX,"[ 2.17622110e-05  2.93288795e-05  2.50106550e-05 ...  1.19143166e-01
 -3.52086164e-02  6.70398548e-02]"
Tell Me That I Can't (Clean) - NEFFEX,"[ 0.4868385   0.28561655  0.26020178 ... -0.03533601 -0.02547466
 -0.08311086]"
Tell Me That I Can't (Instrumental) - NEFFEX (1),"[-3.83071856e-05 -3.82581929e-05 -3.83079532e-05 ...  2.82021873e-02
 -1.67929947e-01 -1.01306826e-01]"
Tell Me That I Can't (Instrumental) - NEFFEX (1),"[ 0.035825   -0.09602369  0.00315932 ...  0.0509858   0.05944954
  0.08172563]"
Tell Me That I Can't (Instrumental) - NEFFEX,"[-3.83071856e-05 -3.82581929e-05 -3.83079532e-05 ...  2.82021873e-02
 -1.67929947e-01 -1.01306826e-01]"
Tell Me That I Can't (Instrumental) - NEFFEX,"[ 0.035825   -0.09602369  0.00315932 ...  0.0509858   0.05944954
  0.08172563]"
Tell Me That I Can't - NEFFEX,"[ 0.00031151  0.00033335  0.00042592 ... -0.03892357  0.12513119
 -0.01754096]"
Tell Me That I Can't - NEFFEX,"[-0.06684627  0.07238124 -0.01608942 ... -0.03218475 -0.0421875
 -0.02771312]"
Tempos Vari - Freedom Trail Studio,"[-9.4634979e-06 -2.2657434e-06  1.5612019e-05 ...  2.8230945e-02
  2.5125124e-02  4.1148774e-02]"
Tempos Vari - Freedom Trail Studio,"[-0.01251657 -0.0265546  -0.0233064  ...  0.02239746  0.02436356
  0.02908364]"
That's What It Takes (Clean) - NEFFEX,"[-1.60698050e-06  1.43193404e-07  2.16677518e-06 ... -1.13402665e-01
 -6.96236566e-02 -1.28307894e-01]"
That's What It Takes (Clean) - NEFFEX,"[-0.10898735 -0.04515338 -0.07529786 ... -0.0534596  -0.00437197
 -0.04789251]"
That's What It Takes (Instrumental) - NEFFEX,"[3.2430182e-07 1.7960110e-06 1.8360510e-06 ... 2.7148562e-02 2.6153477e-02
 4.5466434e-02]"
That's What It Takes (Instrumental) - NEFFEX,"[ 0.03308791  0.01122127  0.02616084 ... -0.05872874 -0.04093147
 -0.04799153]"
That's What It Takes - NEFFEX,"[ 0.          0.          0.         ... -0.07105885 -0.06080652
 -0.03782934]"
That's What It Takes - NEFFEX,"[ 0.05337036  0.0864322   0.10669164 ... -0.11115952 -0.17594728
 -0.19228606]"
The Empty Moons of Jupiter - DivKid,"[ 7.2038756e-06 -7.8452958e-06  8.0152367e-06 ... -3.3385217e-02
 -4.8252575e-02 -8.2501784e-02]"
The Empty Moons of Jupiter - DivKid,"[-0.16085956 -0.14200297 -0.1305419  ... -0.01584137 -0.00427401
  0.01187071]"
The Empty Moons of Jupiter - DivKid,[0.0647407  0.05744974 0.05243203 ... 0.00606014 0.0062085  0.0055276 ]
The Gentlemen - DivKid,[0.00212479 0.0070464  0.00971668 ... 0.2796928  0.2629536  0.23961851]
The Gentlemen - DivKid,[0.08171905 0.12343045 0.08811545 ... 0.01519608 0.01544562 0.02092608]
The Gentlemen - DivKid,[0.029997   0.03212862 0.03181645 ... 0.03034806 0.03141247 0.03562741]
The Itch (Instrumental) - NEFFEX,"[-1.6704839e-09  6.9740416e-08  1.0887796e-07 ... -7.0557103e-02
 -6.0188763e-02 -1.0488326e-01]"
The Itch (Instrumental) - NEFFEX,"[-0.1500433  -0.10491704 -0.1247714  ... -0.03873167 -0.03066018
 -0.01629753]"
The Itch - NEFFEX,"[ 0.00680696  0.01105382  0.00929778 ... -0.01657889 -0.01003986
 -0.0021292 ]"
The Itch - NEFFEX,"[-0.13405956 -0.12880026 -0.12962827 ... -0.2042747  -0.22021686
 -0.29014108]"
The Stoic and the Sailor - Unicorn Heads,"[-1.5049650e-07  4.0527807e-06  9.0615031e-06 ... -9.3564959e-03
 -1.5195819e-02 -2.1541206e-02]"
The Stoic and the Sailor - Unicorn Heads,"[-0.02229849 -0.01962756 -0.01624207 ... -0.04816034 -0.03796131
 -0.01853222]"
The Stoic and the Sailor - Unicorn Heads,"[ 0.01771598  0.04182812  0.05686393 ... -0.08177669 -0.09006036
 -0.10383683]"
The Stoic and the Sailor - Unicorn Heads,"[-0.06595556 -0.05144399 -0.04228147 ...  0.03368276  0.03915823
  0.04612559]"
The Stoic and the Sailor - Unicorn Heads,[0.05041885 0.03390678 0.02098682 ... 0.02980335 0.03736988 0.05910381]
The Stoic and the Sailor - Unicorn Heads,[0.04347774 0.04635111 0.05162264 ... 0.01798476 0.02834999 0.03843095]
The Thought of You - TrackTribe,"[ 5.6437983e-07 -2.3245786e-06 -3.6706865e-07 ...  2.7382534e-04
  3.3580832e-04  1.2719971e-03]"
The Thought of You - TrackTribe,[0.00318813 0.00377885 0.00562365 ... 0.02473113 0.0170287  0.01082064]
The Thought of You - TrackTribe,"[ 0.04028969  0.03218421  0.02761552 ... -0.00250655 -0.00056916
 -0.0018438 ]"
The Thought of You - TrackTribe,"[-0.00489423 -0.0046478  -0.0073539  ... -0.00443972 -0.00473524
 -0.00536285]"
This is Not a Christmas Song - NEFFEX,[0.0024595  0.00262168 0.00255909 ... 0.34759238 0.34595326 0.45514253]
This is Not a Christmas Song - NEFFEX,"[ 0.33705246  0.20719326  0.20836943 ... -0.00653782 -0.01707751
 -0.04210958]"
This is Not a Christmas Song - NEFFEX,"[-0.01754002 -0.01638863 -0.02946603 ... -0.04553019 -0.07018146
 -0.09018394]"
Thunder - Telecasted,"[ 0.0000000e+00 -7.3665659e-15 -3.1780812e-14 ...  2.6266018e-02
  4.2330981e-03 -3.3481862e-02]"
Thunder - Telecasted,"[-0.0505336  -0.06173424 -0.0697863  ...  0.09723954  0.09448774
  0.09979526]"
Til I Hear'em Say (Instrumental) - NEFFEX,"[ 3.5084413e-05 -4.8069967e-05 -8.2434271e-05 ... -5.3696115e-02
 -9.6165324e-03 -4.7983762e-02]"
Til I Hear'em Say (Instrumental) - NEFFEX,"[-0.1919101  -0.14993902 -0.17583142 ... -0.10120167 -0.11776692
 -0.09368011]"
Til I Hear'em Say - NEFFEX,"[ 0.03192372  0.00368656 -0.07701864 ... -0.05973227 -0.09871666
 -0.05530239]"
Til I Hear'em Say - NEFFEX,"[-0.11423395 -0.198455   -0.13263321 ... -0.09488751 -0.0262437
 -0.1056893 ]"
Till I Let Go (Instrumental) - NEFFEX,"[-1.4603279e-07 -1.6087687e-07 -1.7915042e-07 ... -2.6541302e-01
 -1.4100027e-01 -1.9360530e-01]"
Till I Let Go (Instrumental) - NEFFEX,"[-0.2051228  -0.17667411 -0.08063018 ... -0.00295963  0.01080748
  0.03675072]"
Till I Let Go (Instrumental) - NEFFEX,"[ 1.7104540e-02  7.7403649e-03  8.0345618e-03 ... -3.9864867e-06
  2.7777650e-08 -1.5294196e-05]"
Till I Let Go - NEFFEX,"[ 0.00106444  0.00127357  0.00146104 ... -0.03050323 -0.06470086
 -0.02517502]"
Till I Let Go - NEFFEX,[0.12932265 0.11647626 0.08698562 ... 0.12244372 0.10659505 0.0822456 ]
Till I Let Go - NEFFEX,"[ 1.4155647e-01  7.4572079e-02  6.1238706e-02 ... -7.0956235e-06
 -1.9022318e-05 -1.4525886e-05]"
Time to Spare - An Jone,"[-6.4333922e-06 -5.9624249e-06  5.1842460e-07 ... -2.5069118e-03
 -3.1639868e-03 -8.4962435e-03]"
Time to Spare - An Jone,"[-0.03399073 -0.03085964 -0.02999428 ...  0.02259812  0.03136709
  0.03796921]"
To Loom Is to Love - Mini Vandals,"[ 9.3142475e-08 -1.7956441e-07 -1.3393257e-07 ...  1.2770119e-02
  1.2514180e-02  1.3537051e-02]"
To Loom Is to Love - The Mini Vandals,"[ 9.3142475e-08 -1.7956441e-07 -1.3393257e-07 ...  1.2770119e-02
  1.2514180e-02  1.3537051e-02]"
Tough - NEFFEX,"[-0.00893255 -0.00887752 -0.00846119 ... -0.04467609  0.04560386
 -0.0649798 ]"
Tough - NEFFEX,"[-0.06560139  0.5006508  -0.3423719  ...  0.10680573  0.10203826
  0.06799337]"
Travel Nonstop - Squadda B,"[ 1.7646889e-05  2.1521637e-05  3.4130193e-05 ...  1.8872068e-03
 -2.0124030e-03  6.6103167e-03]"
Tropic Fuse - French Fuse,"[-5.4205692e-08  3.8203535e-08 -1.6762980e-08 ...  2.0511698e-02
  1.2008227e-02  1.7193511e-02]"
URL Melt - Unicorn Heads,"[ 0.02974875  0.02546733  0.020003   ... -0.00363677 -0.00373529
 -0.00655075]"
URL Melt - Unicorn Heads,"[-0.01488821 -0.01377467 -0.01393365 ... -0.01162557 -0.00866594
 -0.0131836 ]"
URL Melt - Unicorn Heads,"[-0.01196646 -0.01152887 -0.01366597 ... -0.01114984 -0.01385394
 -0.00458571]"
URL Melt - Unicorn Heads,"[ 0.02006594  0.01909296  0.01805897 ... -0.00277575 -0.00283442
  0.00266378]"
URL Melt - Unicorn Heads,"[-0.00549946 -0.01179984 -0.01145141 ...  0.00297582  0.00249797
  0.00305542]"
URL Melt - Unicorn Heads,[0.01014359 0.01269773 0.01333844 ... 0.01361432 0.0129838  0.01682432]
URL Melt - Unicorn Heads,"[ 0.00281507  0.00145321 -0.00105875 ...  0.03128314  0.02281262
  0.03368288]"
URL Melt - Unicorn Heads,"[ 0.06454664  0.04650516  0.03882915 ...  0.00102898 -0.00436104
 -0.02338786]"
URL Melt - Unicorn Heads,"[-0.06414089 -0.05072965 -0.04038381 ...  0.00021178 -0.00123499
 -0.00290233]"
Vaquero Perdido - Mini Vandals,"[ 0.00325208  0.00383047  0.00206161 ... -0.00237185 -0.00589692
 -0.00082263]"
Vaquero Perdido - Mini Vandals,"[ 0.01622194  0.01112213  0.01563179 ... -0.01888705 -0.01859026
 -0.01539035]"
Vaquero Perdido - The Mini Vandals,"[ 0.00325208  0.00383047  0.00206161 ... -0.00237185 -0.00589692
 -0.00082263]"
Vaquero Perdido - The Mini Vandals,"[ 0.01622194  0.01112213  0.01563179 ... -0.01888705 -0.01859026
 -0.01539035]"
Vespers on the Shore - Mini Vandals,"[ 1.0847414e-07 -2.0736857e-07 -2.6757257e-07 ...  6.4649555e-04
  7.3269551e-04  7.6692540e-04]"
Vespers on the Shore - Mini Vandals,"[-0.00062499 -0.00034826 -0.00043995 ...  0.00296972  0.00329578
  0.00271106]"
Vespers on the Shore - The Mini Vandals,"[ 1.0847414e-07 -2.0736857e-07 -2.6757257e-07 ...  6.4649555e-04
  7.3269551e-04  7.6692540e-04]"
Vespers on the Shore - The Mini Vandals,"[-0.00062499 -0.00034826 -0.00043995 ...  0.00296972  0.00329578
  0.00271106]"
Voices - Patrick Patrikios,"[-0.00026996 -0.00028437 -0.00026694 ... -0.05732433 -0.06463663
 -0.11413793]"
Voices - Patrick Patrikios,"[-0.12403931 -0.07807073 -0.06529262 ... -0.04818165 -0.05058592
 -0.05113217]"
Watch Your Back - Jeremy Black,"[-0.00026259 -0.00033763 -0.00022924 ... -0.00577018 -0.00447308
 -0.00112979]"
Watch Your Back - Jeremy Black,"[ 0.08568942  0.08560304  0.07605692 ...  0.00241374 -0.00214888
  0.00406746]"
Watch Your Back - Jeremy Black,"[ 0.04954391  0.0505489   0.05315427 ... -0.00521136 -0.0020589
 -0.00128891]"
Watch Your Back - Jeremy Black,"[ 0.10677116  0.10647842  0.0978626  ... -0.00598341 -0.00521477
 -0.00199866]"
We Bubbles - Freedom Trail Studio,"[-4.58047316e-06 -7.32188983e-06  1.22982365e-05 ...  4.49281512e-03
 -8.21797550e-03  2.66600330e-03]"
We Bubbles - Freedom Trail Studio,"[ 0.06931499  0.05134672  0.04948232 ... -0.05318051 -0.04302426
 -0.08304642]"
West Bad - Jeremy Black,"[-2.6806692e-06 -1.6018572e-05 -6.8028021e-06 ...  8.3050784e-04
 -2.0124954e-03  4.1903206e-03]"
West Bad - Jeremy Black,"[-0.00755258 -0.01603012 -0.01140048 ... -0.00229144 -0.00797541
 -0.00693108]"
West Bad - Jeremy Black,"[ 0.01809901  0.00287813  0.01138977 ...  0.01048657 -0.01075308
  0.02845846]"
Who Do You Think I Think You Are,"[ 9.0602960e-05  4.3091197e-05  9.9611476e-05 ...  2.8677296e-02
 -1.2495131e-02 -9.3269661e-02]"
Who Do You Think I Think You Are,"[-0.07963555 -0.05908042 -0.03707117 ... -0.02353758 -0.05013824
 -0.06578747]"
Would it Kill You,"[ 7.1778720e-07 -1.1024023e-06  2.0880022e-06 ... -2.4265824e-02
 -3.4182917e-02 -2.8297018e-02]"
Yah Ribon - E's Jammy Jams,"[6.2803269e-07 3.4565659e-07 8.8266596e-08 ... 2.5921950e-02 3.4271237e-02
 6.2658936e-02]"
Yah Ribon - E's Jammy Jams,"[ 0.12634149  0.12352059  0.11869117 ... -0.04752757 -0.05524584
 -0.06776472]"
Yah Ribon - E's Jammy Jams,"[-0.11044756 -0.10325804 -0.09815828 ... -0.1296044  -0.1450242
 -0.16260968]"
Yah Ribon - E's Jammy Jams,"[-0.1906533  -0.18085551 -0.17129621 ... -0.02953309 -0.0251476
 -0.02751158]"
Yismach Chatoni - E's Jammy Jams,"[-3.3105181e-07  4.2982074e-07 -2.8360611e-07 ... -2.6439708e-02
 -8.4550362e-03 -3.7870985e-02]"
Yismach Chatoni - E's Jammy Jams,"[-0.10412113 -0.08142154 -0.08874619 ...  0.00016787  0.00304913
  0.00932993]"
YOASOBI - 夜に駆ける (밤을 달리다) [한국어 자막 - 가사 번역] (320  kbps) (savefrom.kr),[0.         0.         0.         ... 0.22733404 0.22553664 0.25041664]
YOASOBI - 夜に駆ける (밤을 달리다) [한국어 자막 - 가사 번역] (320  kbps) (savefrom.kr),[0.05155259 0.049845   0.06364068 ... 0.14358379 0.12400145 0.17272621]
YOASOBI - 夜に駆ける (밤을 달리다) [한국어 자막 - 가사 번역] (320  kbps) (savefrom.kr),[0.05786018 0.02992842 0.02206698 ... 0.11211694 0.10959965 0.14778577]
YOASOBI - 夜に駆ける (밤을 달리다) [한국어 자막 - 가사 번역] (320  kbps) (savefrom.kr),[0.04936767 0.0309823  0.02456712 ... 0.17340745 0.19619898 0.21650948]
YOASOBI - 夜に駆ける - THE HOME TAKE (320  kbps) (savefrom.kr) (1),"[3.7714381e-06 3.1731786e-06 1.7125864e-06 ... 3.6361109e-02 2.9040212e-02
 1.7645739e-02]"
YOASOBI - 夜に駆ける - THE HOME TAKE (320  kbps) (savefrom.kr) (1),"[ 0.14568001  0.1321502   0.15663642 ... -0.16770904 -0.1616915
 -0.08023757]"
YOASOBI - 夜に駆ける - THE HOME TAKE (320  kbps) (savefrom.kr) (1),[0.04335869 0.06416154 0.06409605 ... 0.06737659 0.07539974 0.08181563]
YOASOBI - 夜に駆ける - THE HOME TAKE (320  kbps) (savefrom.kr) (1),"[ 0.07974525  0.09620058  0.11592301 ... -0.03312002 -0.03231012
 -0.03306805]"
Yoga Style - Chris Haugen,"[ 4.70210125e-06 -1.36911212e-05  1.01154692e-05 ... -1.29351085e-02
 -1.05098356e-02 -1.40446033e-02]"
Yoga Style - Chris Haugen,"[ 2.8977875e-05 -7.4261340e-04 -5.5088215e-03 ...  2.8818801e-02
  1.7186506e-02  3.1651929e-03]"
Your Love - Yung Logos,"[-0.00543506 -0.00526677 -0.00509443 ... -0.19428904 -0.19813941
 -0.20138606]"
Your Love - Yung Logos,"[-0.2311718  -0.22811688 -0.23228359 ... -0.006892   -0.01053118
 -0.01535543]"
Zula - Mini Vandals,"[-2.5356017e-06  1.3193994e-06 -9.9977484e-08 ...  1.8606010e-01
  1.9140720e-01  2.4203619e-01]"
Zula - Mini Vandals,"[ 0.10800687  0.05470147  0.06224283 ... -0.00550259  0.01250596
  0.04836185]"
[STAR ZOOM IN] IU - The Red Shoes ★Halloween Stage★ [M COUNTDOWN EP.355] 151022 EP.37 (320  kbps) (savefrom.kr),"[ 0.          0.          0.         ... -0.0876863  -0.12189731
 -0.11966899]"
